kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,hortikultura,padi,ttplahan,hahutan,kebun,ikan,proktam,komposit,ketersediaan,keterjangkauan,pemanfaatan,spk,spe
5106,Bangli,BALI,kab_kota,2020,12.34,7.17,70.52,11268.0,,,,,,,,70.04,49.47,89.13,71.16,,
5106,Bangli,BALI,kab_kota,2021,12.35,7.18,70.62,11201.0,,,,,,,,70.04,49.47,89.13,71.16,,
5106,Bangli,BALI,kab_kota,2022,12.49,7.47,70.97,11424.0,,,,,,,,75.1,62.15,93.28,71.18,,
5106,Bangli,BALI,kab_kota,2023,12.52,7.57,71.33,11670.0,,,,,,,,77.35,62.16,91.69,77.97,,
5106,Bangli,BALI,kab_kota,2024,12.53,7.58,71.63,12148.0,,,,,,,,77.19,64.03,92.25,75.77,,
5106,Bangli,BALI,kab_kota,2025,12.54,7.8,,12447.0,,,,,,,,74.17,62.91,93.31,66.59,,
5107,Karangasem,BALI,kab_kota,2020,12.41,6.32,70.47,10237.0,,,,,,,,80.24,81.45,88.52,73.11,,
5107,Karangasem,BALI,kab_kota,2021,12.42,6.33,70.56,10175.0,,,,,,,,80.24,81.45,88.52,73.11,,
5107,Karangasem,BALI,kab_kota,2022,12.62,6.67,70.89,10278.0,,,,,,,,78.79,81.87,90.01,68.06,,
5107,Karangasem,BALI,kab_kota,2023,12.63,6.68,71.25,10753.0,,,,,,,,85.28,87.2,92.44,78.47,,
5107,Karangasem,BALI,kab_kota,2024,12.91,6.7,71.53,11176.0,,,,,,,,83.97,81.39,93.44,78.79,,
5107,Karangasem,BALI,kab_kota,2025,12.92,6.98,,11676.0,,,,,,,,75.72,76.01,86.17,65.15,,
5108,Buleleng,BALI,kab_kota,2020,13.07,7.24,71.83,13463.0,,,,,,,,75.79,63.85,85.54,77.43,,
5108,Buleleng,BALI,kab_kota,2021,13.08,7.25,71.95,13362.0,,,,,,,,75.79,63.85,85.54,77.43,,
5108,Buleleng,BALI,kab_kota,2022,13.26,7.56,72.32,13529.0,,,,,,,,79.91,71.67,87.97,80.04,,
5108,Buleleng,BALI,kab_kota,2023,13.27,7.57,72.7,13987.0,,,,,,,,82.02,72.53,88.69,84.12,,
5108,Buleleng,BALI,kab_kota,2024,13.3,7.69,72.92,14377.0,,,,,,,,83.26,71.4,92.51,85.21,,
5108,Buleleng,BALI,kab_kota,2025,13.31,7.94,,14827.0,,,,,,,,75.76,63.12,86.02,78.31,,
5171,Kota Denpasar,BALI,kab_kota,2020,14.0,11.47,74.82,19723.0,,,,,,,,93.97,,96.36,92.02,,
5171,Kota Denpasar,BALI,kab_kota,2021,14.09,11.48,74.93,19598.0,,,,,,,,93.97,,96.36,92.02,,
5171,Kota Denpasar,BALI,kab_kota,2022,14.1,11.5,75.3,19850.0,,,,,,,,91.82,,96.7,87.82,,
5171,Kota Denpasar,BALI,kab_kota,2023,14.11,11.52,75.69,20128.0,,,,,,,,95.8,,97.58,94.35,,
5171,Kota Denpasar,BALI,kab_kota,2024,14.13,11.53,76.01,20763.0,,,,,,,,96.37,,98.16,94.91,,
5171,Kota Denpasar,BALI,kab_kota,2025,14.14,11.64,,21185.0,,,,,,,,83.79,67.12,93.68,90.72,,
5200,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,provinsi,2020,13.7,7.31,66.51,10351.0,4618383.0,48.17,1980.2,24856.76,110.1,1133998.0,23288.94,78.17,92.28,77.29,64.94,17583.0,-0.62
5200,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,provinsi,2021,13.9,7.38,66.69,10377.0,4221339.0,51.39,2002.8,19862.89,122.3,1187200.0,24283.23,75.67,93.09,76.51,65.16,17716.0,2.3
5200,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,provinsi,2022,13.96,7.61,67.07,10681.0,4078861.0,53.79,2002.2,25297.0,129.3,248756.0,31964.96,76.58,92.85,76.24,67.81,18647.0,6.95
5200,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,provinsi,2023,13.97,7.74,67.47,11095.0,3908547.0,53.51,2003.7,12485.23,145.12,1226798.23,29833.73,76.51,91.63,73.67,69.5,18687.0,1.8
5200,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,provinsi,2024,13.98,7.87,67.73,11606.0,3749756.0,51.59,,,77.04,1093314.8,36662.93,78.44,92.22,74.67,72.98,19379.0,5.3
5200,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,provinsi,2025,13.99,8.21,,11922.0,3754083.0,52.92,,,,,31853.69,74.7,74.49,80.39,69.3,19706.0,3.22
5201,Lombok Barat,NUSA TENGGARA BARAT,kab_kota,2020,13.71,6.41,66.94,11304.0,,,,,,,,74.7,85.51,78.38,63.84,,
5201,Lombok Barat,NUSA TENGGARA BARAT,kab_kota,2021,13.95,6.42,67.19,11334.0,,,,,,,,74.7,85.51,78.38,63.84,,
5201,Lombok Barat,NUSA TENGGARA BARAT,kab_kota,2022,13.96,6.6,67.63,11754.0,,,,,,,,74.76,83.96,77.45,65.84,,
5201,Lombok Barat,NUSA TENGGARA BARAT,kab_kota,2023,13.98,6.87,68.08,11960.0,,,,,,,,73.44,83.7,72.76,66.25,,
5201,Lombok Barat,NUSA TENGGARA BARAT,kab_kota,2024,13.99,6.88,68.35,12431.0,,,,,,,,75.74,84.9,71.03,72.4,,
5201,Lombok Barat,NUSA TENGGARA BARAT,kab_kota,2025,14.17,7.15,,12544.0,,,,,,,,73.5,62.84,81.02,76.74,,
5202,Lombok Tengah,NUSA TENGGARA BARAT,kab_kota,2020,13.67,6.28,66.21,9952.0,,,,,,,,75.95,91.68,78.34,62.37,,
5202,Lombok Tengah,NUSA TENGGARA BARAT,kab_kota,2021,13.85,6.29,66.38,9962.0,,,,,,,,75.95,91.68,78.34,62.37,,
5202,Lombok Tengah,NUSA TENGGARA BARAT,kab_kota,2022,13.86,6.44,66.75,10470.0,,,,,,,,77.06,92.14,77.16,65.68,,
5202,Lombok Tengah,NUSA TENGGARA BARAT,kab_kota,2023,13.87,6.61,67.12,10948.0,,,,,,,,75.6,91.89,72.37,65.79,,
5202,Lombok Tengah,NUSA TENGGARA BARAT,kab_kota,2024,13.89,6.73,67.32,11531.0,,,,,,,,79.5,92.31,73.92,74.08,,
5202,Lombok Tengah,NUSA TENGGARA BARAT,kab_kota,2025,13.9,7.08,,11870.0,,,,,,,,75.07,74.43,81.18,69.68,,
5203,Lombok Timur,NUSA TENGGARA BARAT,kab_kota,2020,13.69,6.7,65.97,9409.0,,,,,,,,72.86,86.5,74.71,61.24,,
5203,Lombok Timur,NUSA TENGGARA BARAT,kab_kota,2021,13.9,6.71,66.16,9450.0,,,,,,,,72.86,86.5,74.71,61.24,,
5203,Lombok Timur,NUSA TENGGARA BARAT,kab_kota,2022,14.05,7.04,66.55,9631.0,,,,,,,,73.87,87.28,75.65,62.48,,
5203,Lombok Timur,NUSA TENGGARA BARAT,kab_kota,2023,14.06,7.12,66.95,10152.0,,,,,,,,71.48,84.97,67.58,64.29,,
5203,Lombok Timur,NUSA TENGGARA BARAT,kab_kota,2024,14.07,7.36,67.2,10571.0,,,,,,,,73.32,85.77,69.27,67.02,,
5203,Lombok Timur,NUSA TENGGARA BARAT,kab_kota,2025,14.08,7.71,,10851.0,,,,,,,,70.36,73.91,77.4,59.87,,
5204,Sumbawa,NUSA TENGGARA BARAT,kab_kota,2020,13.06,7.92,67.54,9146.0,,,,,,,,82.32,98.69,80.31,71.55,,
5204,Sumbawa,NUSA TENGGARA BARAT,kab_kota,2021,13.07,8.15,67.73,9167.0,,,,,,,,82.32,98.69,80.31,71.55,,
5204,Sumbawa,NUSA TENGGARA BARAT,kab_kota,2022,13.23,8.21,68.12,9598.0,,,,,,,,83.32,98.66,80.83,73.68,,
5204,Sumbawa,NUSA TENGGARA BARAT,kab_kota,2023,13.24,8.52,68.54,9981.0,,,,,,,,84.0,98.11,76.6,78.98,,
5204,Sumbawa,NUSA TENGGARA BARAT,kab_kota,2024,13.34,8.59,68.81,10349.0,,,,,,,,85.82,98.26,79.11,81.53,,
5204,Sumbawa,NUSA TENGGARA BARAT,kab_kota,2025,13.35,8.88,,10716.0,,,,,,,,74.59,65.09,80.3,78.48,,
5205,Dompu,NUSA TENGGARA BARAT,kab_kota,2020,13.32,8.44,66.82,8889.0,,,,,,,,79.76,99.0,81.96,63.69,,
5205,Dompu,NUSA TENGGARA BARAT,kab_kota,2021,13.53,8.72,66.99,8899.0,,,,,,,,79.76,99.0,81.96,63.69,,
5205,Dompu,NUSA TENGGARA BARAT,kab_kota,2022,13.69,8.73,67.36,9203.0,,,,,,,,81.3,98.87,83.25,66.65,,
5205,Dompu,NUSA TENGGARA BARAT,kab_kota,2023,13.83,8.97,67.76,9404.0,,,,,,,,78.85,98.31,74.19,67.74,,
5205,Dompu,NUSA TENGGARA BARAT,kab_kota,2024,13.84,9.04,67.99,9971.0,,,,,,,,81.24,97.71,75.36,73.32,,
5205,Dompu,NUSA TENGGARA BARAT,kab_kota,2025,14.01,9.38,,10230.0,,,,,,,,77.5,70.37,86.03,76.24,,
5206,Bima,NUSA TENGGARA BARAT,kab_kota,2020,13.29,7.78,66.33,8468.0,,,,,,,,77.49,97.07,76.37,63.66,,
5206,Bima,NUSA TENGGARA BARAT,kab_kota,2021,13.39,7.91,66.5,8495.0,,,,,,,,77.49,97.07,76.37,63.66,,
5206,Bima,NUSA TENGGARA BARAT,kab_kota,2022,13.58,8.17,66.87,8699.0,,,,,,,,80.39,97.05,78.24,69.51,,
5206,Bima,NUSA TENGGARA BARAT,kab_kota,2023,13.65,8.29,67.27,8963.0,,,,,,,,77.68,96.39,69.87,69.5,,
5206,Bima,NUSA TENGGARA BARAT,kab_kota,2024,13.66,8.3,67.52,9418.0,,,,,,,,78.26,97.17,70.43,69.95,,
5206,Bima,NUSA TENGGARA BARAT,kab_kota,2025,13.67,8.61,,9821.0,,,,,,,,77.98,90.35,79.56,64.07,,
5207,Sumbawa Barat,NUSA TENGGARA BARAT,kab_kota,2020,13.62,8.66,68.07,11536.0,,,,,,,,82.26,96.44,81.22,72.4,,
5207,Sumbawa Barat,NUSA TENGGARA BARAT,kab_kota,2021,13.64,8.72,68.31,11548.0,,,,,,,,82.26,96.44,81.22,72.4,,
5207,Sumbawa Barat,NUSA TENGGARA BARAT,kab_kota,2022,13.65,8.9,68.74,11987.0,,,,,,,,84.39,96.62,79.64,78.78,,
5207,Sumbawa Barat,NUSA TENGGARA BARAT,kab_kota,2023,13.66,8.98,69.2,12214.0,,,,,,,,86.02,96.0,77.56,84.88,,
5207,Sumbawa Barat,NUSA TENGGARA BARAT,kab_kota,2024,13.68,8.99,69.54,12841.0,,,,,,,,86.47,96.17,77.73,85.76,,
5207,Sumbawa Barat,NUSA TENGGARA BARAT,kab_kota,2025,13.84,9.35,,12983.0,,,,,,,,80.4,84.03,81.47,75.7,,
5208,Lombok Utara,NUSA TENGGARA BARAT,kab_kota,2020,12.72,5.91,67.17,9006.0,,,,,,,,68.67,89.83,58.97,60.06,,
5208,Lombok Utara,NUSA TENGGARA BARAT,kab_kota,2021,12.76,6.04,67.36,9057.0,,,,,,,,68.67,89.83,58.97,60.06,,
5208,Lombok Utara,NUSA TENGGARA BARAT,kab_kota,2022,12.77,6.3,67.75,9433.0,,,,,,,,68.17,88.22,58.53,60.36,,
5208,Lombok Utara,NUSA TENGGARA BARAT,kab_kota,2023,13.01,6.39,68.17,9785.0,,,,,,,,65.92,83.62,53.52,61.93,,
5208,Lombok Utara,NUSA TENGGARA BARAT,kab_kota,2024,13.02,6.4,68.43,10272.0,,,,,,,,68.39,85.49,57.39,63.8,,
5208,Lombok Utara,NUSA TENGGARA BARAT,kab_kota,2025,13.16,6.75,,10502.0,,,,,,,,76.97,95.84,73.36,61.65,,
5271,Kota Mataram,NUSA TENGGARA BARAT,kab_kota,2020,15.59,9.46,71.76,14968.0,,,,,,,,73.44,,77.7,69.96,,
5271,Kota Mataram,NUSA TENGGARA BARAT,kab_kota,2021,15.64,9.54,71.88,14999.0,,,,,,,,73.44,,77.7,69.96,,
5271,Kota Mataram,NUSA TENGGARA BARAT,kab_kota,2022,15.65,9.55,72.2,15416.0,,,,,,,,72.28,,76.27,69.02,,
5271,Kota Mataram,NUSA TENGGARA BARAT,kab_kota,2023,15.67,9.56,72.55,15894.0,,,,,,,,77.79,,86.27,70.85,,
5271,Kota Mataram,NUSA TENGGARA BARAT,kab_kota,2024,15.68,9.58,72.75,16514.0,,,,,,,,80.15,,86.29,75.13,,
5271,Kota Mataram,NUSA TENGGARA BARAT,kab_kota,2025,15.69,9.89,,16851.0,,,,,,,,78.16,69.39,86.49,78.73,,
5272,Kota Bima,NUSA TENGGARA BARAT,kab_kota,2020,15.0,10.49,70.38,11105.0,,,,,,,,69.28,,77.15,62.84,,
5272,Kota Bima,NUSA TENGGARA BARAT,kab_kota,2021,15.04,10.65,70.5,11135.0,,,,,,,,69.28,,77.15,62.84,,
5272,Kota Bima,NUSA TENGGARA BARAT,kab_kota,2022,15.05,10.94,70.83,11395.0,,,,,,,,70.25,,75.36,66.06,,
5272,Kota Bima,NUSA TENGGARA BARAT,kab_kota,2023,15.06,10.95,71.19,11740.0,,,,,,,,74.31,,85.93,64.8,,
5272,Kota Bima,NUSA TENGGARA BARAT,kab_kota,2024,15.08,10.96,71.41,12362.0,,,,,,,,75.53,,86.19,66.81,,
5272,Kota Bima,NUSA TENGGARA BARAT,kab_kota,2025,15.21,10.97,,12623.0,,,,,,,,81.96,89.5,85.96,70.46,,
5300,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,provinsi,2020,13.18,7.63,67.01,7598.0,1225392.0,39.9,4722.5,0.0,115.6,2344396.0,1154.7,67.74,83.51,59.87,59.85,12961.0,-0.84
5300,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,provinsi,2021,13.2,7.69,67.15,7554.0,1286220.0,41.85,4732.1,0.0,121.8,1587873.0,1189.29,67.35,86.48,58.6,59.91,13077.0,2.52
5300,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,provinsi,2022,13.21,7.7,67.47,7877.0,1409312.0,41.29,4731.1,0.0,115.0,139067.0,1252.6,68.42,86.25,61.62,60.55,13264.0,3.08
5300,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,provinsi,2023,13.22,7.82,67.77,8248.0,1225023.0,41.52,4735.7,415.77,118.94,1666340.88,1344.11,71.25,86.75,66.84,63.26,13512.0,3.49
5300,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,provinsi,2024,13.23,8.02,67.99,8534.0,1083332.0,41.95,,,118.38,1517461.05,1405.76,70.91,83.75,68.1,63.61,13819.0,3.87
5300,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,provinsi,2025,13.34,8.22,,8735.0,1220248.0,45.66,,,,,1422.84,58.24,45.47,73.34,56.15,14310.0,5.14
5301,Sumba Barat,NUSA TENGGARA TIMUR,kab_kota,2020,13.11,6.6,67.08,7321.0,,,,,,,,64.63,86.76,49.91,59.06,,
5301,Sumba Barat,NUSA TENGGARA TIMUR,kab_kota,2021,13.12,6.84,67.12,7307.0,,,,,,,,64.63,86.76,49.91,59.06,,
5301,Sumba Barat,NUSA TENGGARA TIMUR,kab_kota,2022,13.15,6.85,67.35,7627.0,,,,,,,,68.08,88.24,52.57,64.59,,
5301,Sumba Barat,NUSA TENGGARA TIMUR,kab_kota,2023,13.26,6.92,67.57,7993.0,,,,,,,,69.46,89.01,58.67,62.89,,
5301,Sumba Barat,NUSA TENGGARA TIMUR,kab_kota,2024,13.4,7.17,67.72,8243.0,,,,,,,,71.31,86.79,62.4,66.38,,
5301,Sumba Barat,NUSA TENGGARA TIMUR,kab_kota,2025,13.41,7.39,,8530.0,,,,,,,,55.09,43.88,71.8,49.83,,
5302,Sumba Timur,NUSA TENGGARA TIMUR,kab_kota,2020,12.82,7.12,65.13,9406.0,,,,,,,,66.21,90.83,50.83,59.29,,
5302,Sumba Timur,NUSA TENGGARA TIMUR,kab_kota,2021,12.83,7.32,65.16,9354.0,,,,,,,,66.21,90.83,50.83,59.29,,
5302,Sumba Timur,NUSA TENGGARA TIMUR,kab_kota,2022,12.85,7.33,65.38,9641.0,,,,,,,,69.3,90.39,54.32,64.72,,
5302,Sumba Timur,NUSA TENGGARA TIMUR,kab_kota,2023,12.86,7.57,65.82,10008.0,,,,,,,,70.21,89.86,61.28,62.16,,
5302,Sumba Timur,NUSA TENGGARA TIMUR,kab_kota,2024,12.87,7.77,66.05,10280.0,,,,,,,,70.98,90.3,62.1,63.14,,
5302,Sumba Timur,NUSA TENGGARA TIMUR,kab_kota,2025,12.88,7.94,,10619.0,,,,,,,,56.94,51.77,68.09,51.12,,
5303,Kupang,NUSA TENGGARA TIMUR,kab_kota,2020,13.85,7.38,64.63,7526.0,,,,,,,,66.42,86.79,58.28,57.24,,
5303,Kupang,NUSA TENGGARA TIMUR,kab_kota,2021,13.86,7.39,64.91,7476.0,,,,,,,,66.42,86.79,58.28,57.24,,
5303,Kupang,NUSA TENGGARA TIMUR,kab_kota,2022,13.88,7.41,65.28,7776.0,,,,,,,,65.54,85.13,58.17,56.37,,
5303,Kupang,NUSA TENGGARA TIMUR,kab_kota,2023,13.89,7.42,65.64,8220.0,,,,,,,,69.02,83.37,68.09,58.95,,
5303,Kupang,NUSA TENGGARA TIMUR,kab_kota,2024,13.9,7.62,65.95,8508.0,,,,,,,,70.45,87.85,63.83,62.37,,
5303,Kupang,NUSA TENGGARA TIMUR,kab_kota,2025,13.91,7.87,,8745.0,,,,,,,,59.51,46.11,71.62,60.98,,
5304,Timor Tengah Selatan,NUSA TENGGARA TIMUR,kab_kota,2020,12.57,6.73,66.42,6861.0,,,,,,,,59.51,89.09,41.01,51.2,,
5304,Timor Tengah Selatan,NUSA TENGGARA TIMUR,kab_kota,2021,12.58,6.74,66.46,6839.0,,,,,,,,59.51,89.09,41.01,51.2,,
5304,Timor Tengah Selatan,NUSA TENGGARA TIMUR,kab_kota,2022,12.6,6.76,66.68,7118.0,,,,,,,,63.65,89.6,49.14,55.06,,
5304,Timor Tengah Selatan,NUSA TENGGARA TIMUR,kab_kota,2023,12.61,6.97,66.89,7450.0,,,,,,,,67.61,83.51,56.4,64.08,,
5304,Timor Tengah Selatan,NUSA TENGGARA TIMUR,kab_kota,2024,12.62,7.21,67.03,7755.0,,,,,,,,67.02,81.81,60.15,61.09,,
5304,Timor Tengah Selatan,NUSA TENGGARA TIMUR,kab_kota,2025,12.63,7.43,,7951.0,,,,,,,,56.47,42.12,70.49,57.02,,
5305,Timor Tengah Utara,NUSA TENGGARA TIMUR,kab_kota,2020,13.31,7.81,66.96,6364.0,,,,,,,,66.47,83.66,55.2,62.04,,
5305,Timor Tengah Utara,NUSA TENGGARA TIMUR,kab_kota,2021,13.32,7.96,67.09,6324.0,,,,,,,,66.47,83.66,55.2,62.04,,
5305,Timor Tengah Utara,NUSA TENGGARA TIMUR,kab_kota,2022,13.34,7.97,67.35,6559.0,,,,,,,,69.36,88.22,57.56,64.07,,
5305,Timor Tengah Utara,NUSA TENGGARA TIMUR,kab_kota,2023,13.35,8.16,67.61,6889.0,,,,,,,,72.96,88.95,62.28,68.98,,
5305,Timor Tengah Utara,NUSA TENGGARA TIMUR,kab_kota,2024,13.36,8.17,67.82,7242.0,,,,,,,,73.61,87.23,66.58,68.66,,
5305,Timor Tengah Utara,NUSA TENGGARA TIMUR,kab_kota,2025,13.39,8.36,,7364.0,,,,,,,,58.57,47.97,73.65,54.3,,
5306,Belu,NUSA TENGGARA TIMUR,kab_kota,2020,12.27,7.35,64.61,7479.0,,,,,,,,71.89,89.32,69.84,60.37,,
5306,Belu,NUSA TENGGARA TIMUR,kab_kota,2021,12.28,7.36,64.89,7431.0,,,,,,,,71.89,89.32,69.84,60.37,,
5306,Belu,NUSA TENGGARA TIMUR,kab_kota,2022,12.3,7.38,65.28,7593.0,,,,,,,,70.48,87.77,70.69,57.36,,
5306,Belu,NUSA TENGGARA TIMUR,kab_kota,2023,12.31,7.39,65.63,7907.0,,,,,,,,75.69,92.29,75.15,63.65,,
5306,Belu,NUSA TENGGARA TIMUR,kab_kota,2024,12.32,7.5,65.93,8159.0,,,,,,,,71.21,80.12,78.56,59.02,,
5306,Belu,NUSA TENGGARA TIMUR,kab_kota,2025,12.33,7.73,,8354.0,,,,,,,,56.52,45.3,75.27,49.28,,
5307,Alor,NUSA TENGGARA TIMUR,kab_kota,2020,12.23,8.41,61.48,6786.0,,,,,,,,60.82,79.19,57.58,49.46,,
5307,Alor,NUSA TENGGARA TIMUR,kab_kota,2021,12.24,8.42,61.64,6751.0,,,,,,,,60.82,79.19,57.58,49.46,,
5307,Alor,NUSA TENGGARA TIMUR,kab_kota,2022,12.27,8.43,61.99,7198.0,,,,,,,,58.97,75.48,59.45,46.22,,
5307,Alor,NUSA TENGGARA TIMUR,kab_kota,2023,12.28,8.45,62.35,7565.0,,,,,,,,65.43,84.14,64.63,52.0,,
5307,Alor,NUSA TENGGARA TIMUR,kab_kota,2024,12.48,8.61,62.62,7806.0,,,,,,,,63.81,76.4,67.39,51.68,,
5307,Alor,NUSA TENGGARA TIMUR,kab_kota,2025,12.59,8.72,,8022.0,,,,,,,,55.7,46.16,78.02,43.25,,
5308,Lembata,NUSA TENGGARA TIMUR,kab_kota,2020,12.42,8.22,67.07,7305.0,,,,,,,,70.43,92.12,56.81,64.36,,
5308,Lembata,NUSA TENGGARA TIMUR,kab_kota,2021,12.43,8.23,67.2,7257.0,,,,,,,,70.43,92.12,56.81,64.36,,
5308,Lembata,NUSA TENGGARA TIMUR,kab_kota,2022,12.45,8.25,67.52,7622.0,,,,,,,,66.98,79.42,58.46,64.05,,
5308,Lembata,NUSA TENGGARA TIMUR,kab_kota,2023,12.46,8.26,67.87,7962.0,,,,,,,,69.0,81.38,65.68,62.2,,
5308,Lembata,NUSA TENGGARA TIMUR,kab_kota,2024,12.47,8.27,68.12,8238.0,,,,,,,,70.11,81.69,65.54,64.85,,
5308,Lembata,NUSA TENGGARA TIMUR,kab_kota,2025,12.54,8.49,,8397.0,,,,,,,,54.25,39.91,69.88,53.2,,
5309,Flores Timur,NUSA TENGGARA TIMUR,kab_kota,2020,12.91,7.71,65.2,7631.0,,,,,,,,72.36,75.82,77.02,66.26,,
5309,Flores Timur,NUSA TENGGARA TIMUR,kab_kota,2021,12.92,7.72,65.31,7578.0,,,,,,,,72.36,75.82,77.02,66.26,,
5309,Flores Timur,NUSA TENGGARA TIMUR,kab_kota,2022,12.94,7.79,65.62,7918.0,,,,,,,,73.0,78.39,77.98,65.21,,
5309,Flores Timur,NUSA TENGGARA TIMUR,kab_kota,2023,12.95,8.04,65.96,8223.0,,,,,,,,73.54,76.34,80.93,65.9,,
5309,Flores Timur,NUSA TENGGARA TIMUR,kab_kota,2024,12.96,8.06,66.21,8505.0,,,,,,,,68.61,58.93,81.12,66.48,,
5309,Flores Timur,NUSA TENGGARA TIMUR,kab_kota,2025,13.17,8.19,,8700.0,,,,,,,,59.23,46.86,74.92,56.15,,
5310,Sikka,NUSA TENGGARA TIMUR,kab_kota,2020,13.16,6.94,67.24,8081.0,,,,,,,,73.54,83.78,71.25,67.58,,
5310,Sikka,NUSA TENGGARA TIMUR,kab_kota,2021,13.43,6.95,67.45,8021.0,,,,,,,,73.54,83.78,71.25,67.58,,
5310,Sikka,NUSA TENGGARA TIMUR,kab_kota,2022,13.44,6.96,67.86,8362.0,,,,,,,,75.72,84.73,74.33,70.02,,
5310,Sikka,NUSA TENGGARA TIMUR,kab_kota,2023,13.66,6.98,68.3,8678.0,,,,,,,,77.07,81.84,80.2,71.14,,
5310,Sikka,NUSA TENGGARA TIMUR,kab_kota,2024,13.67,6.99,68.52,9019.0,,,,,,,,77.22,81.35,80.02,72.02,,
5310,Sikka,NUSA TENGGARA TIMUR,kab_kota,2025,13.68,7.2,,9219.0,,,,,,,,61.8,49.85,75.11,60.63,,
5311,Ende,NUSA TENGGARA TIMUR,kab_kota,2020,13.78,7.81,65.29,9094.0,,,,,,,,69.5,80.22,59.4,69.04,,
5311,Ende,NUSA TENGGARA TIMUR,kab_kota,2021,13.79,8.03,65.43,9027.0,,,,,,,,69.5,80.22,59.4,69.04,,
5311,Ende,NUSA TENGGARA TIMUR,kab_kota,2022,13.81,8.09,65.76,9413.0,,,,,,,,70.13,76.47,63.42,70.42,,
5311,Ende,NUSA TENGGARA TIMUR,kab_kota,2023,13.82,8.2,66.12,9739.0,,,,,,,,73.42,85.18,65.7,70.38,,
5311,Ende,NUSA TENGGARA TIMUR,kab_kota,2024,13.83,8.29,66.3,10009.0,,,,,,,,72.93,77.39,68.8,72.68,,
5311,Ende,NUSA TENGGARA TIMUR,kab_kota,2025,13.84,8.52,,10126.0,,,,,,,,63.06,45.97,74.79,68.58,,
5312,Ngada,NUSA TENGGARA TIMUR,kab_kota,2020,12.7,8.52,68.04,8865.0,,,,,,,,79.87,93.1,74.13,74.25,,
5312,Ngada,NUSA TENGGARA TIMUR,kab_kota,2021,12.71,8.53,68.12,8819.0,,,,,,,,79.87,93.1,74.13,74.25,,
5312,Ngada,NUSA TENGGARA TIMUR,kab_kota,2022,12.73,8.54,68.4,8997.0,,,,,,,,78.0,92.74,77.59,67.26,,
5312,Ngada,NUSA TENGGARA TIMUR,kab_kota,2023,12.74,8.82,68.71,9350.0,,,,,,,,81.74,93.08,79.68,74.78,,
5312,Ngada,NUSA TENGGARA TIMUR,kab_kota,2024,12.75,8.83,68.92,9585.0,,,,,,,,82.72,92.78,80.92,76.54,,
5312,Ngada,NUSA TENGGARA TIMUR,kab_kota,2025,12.76,8.84,,9827.0,,,,,,,,64.71,56.46,76.5,61.35,,
5313,Manggarai,NUSA TENGGARA TIMUR,kab_kota,2020,13.41,7.37,67.03,7203.0,,,,,,,,71.88,90.33,61.93,65.5,,
5313,Manggarai,NUSA TENGGARA TIMUR,kab_kota,2021,13.69,7.61,67.11,7133.0,,,,,,,,71.88,90.33,61.93,65.5,,
5313,Manggarai,NUSA TENGGARA TIMUR,kab_kota,2022,13.7,7.62,67.38,7580.0,,,,,,,,74.27,90.69,65.56,68.48,,
5313,Manggarai,NUSA TENGGARA TIMUR,kab_kota,2023,13.71,7.63,67.63,7903.0,,,,,,,,76.93,89.48,67.87,74.31,,
5313,Manggarai,NUSA TENGGARA TIMUR,kab_kota,2024,13.73,7.91,67.89,8204.0,,,,,,,,75.69,87.88,68.34,72.06,,
5313,Manggarai,NUSA TENGGARA TIMUR,kab_kota,2025,13.74,8.17,,8423.0,,,,,,,,61.54,54.52,75.21,55.08,,
5314,Rote Ndao,NUSA TENGGARA TIMUR,kab_kota,2020,13.18,7.59,64.6,6539.0,,,,,,,,66.41,83.93,51.92,64.15,,
5314,Rote Ndao,NUSA TENGGARA TIMUR,kab_kota,2021,13.19,7.71,64.88,6503.0,,,,,,,,66.41,83.93,51.92,64.15,,
5314,Rote Ndao,NUSA TENGGARA TIMUR,kab_kota,2022,13.21,7.76,65.26,6719.0,,,,,,,,68.23,85.01,55.9,64.89,,
5314,Rote Ndao,NUSA TENGGARA TIMUR,kab_kota,2023,13.22,7.82,65.6,7061.0,,,,,,,,70.43,86.26,62.9,64.19,,
5314,Rote Ndao,NUSA TENGGARA TIMUR,kab_kota,2024,13.23,7.83,65.85,7365.0,,,,,,,,71.27,86.36,63.32,65.92,,
5314,Rote Ndao,NUSA TENGGARA TIMUR,kab_kota,2025,13.24,7.84,,7652.0,,,,,,,,55.34,40.19,63.62,62.34,,
5315,Manggarai Barat,NUSA TENGGARA TIMUR,kab_kota,2020,12.28,7.3,67.38,7468.0,,,,,,,,71.92,95.5,66.54,58.26,,
