kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,ttplahan,ikan,hortikultura,proktam,kebun,hahutan,padi,pemanfaatan,ketersediaan,keterjangkauan,spk,spe
1109,Pidie,ACEH,kab_kota,2035,14.63,10.2442,68.4048,16092.4025,,,,,,,,51.013,32.4173,100,,
1109,Pidie,ACEH,kab_kota,2036,14.64,10.3371,68.4955,16540.9427,,,,,,,,49.9064,28.2419,100,,
1109,Pidie,ACEH,kab_kota,2037,14.65,10.4299,68.5862,16989.4829,,,,,,,,48.8053,24.0875,100,,
1109,Pidie,ACEH,kab_kota,2038,14.66,10.5228,68.677,17438.0232,,,,,,,,47.7098,19.9537,100,,
1109,Pidie,ACEH,kab_kota,2039,14.67,10.6156,68.7677,17886.5634,,,,,,,,46.6197,15.8407,100,,
1109,Pidie,ACEH,kab_kota,2040,14.68,10.7085,68.8584,18335.1037,,,,,,,,45.535,11.7482,100,,
1109,Pidie,ACEH,kab_kota,2041,14.69,10.8013,68.9491,18783.6439,,,,,,,,44.4558,7.6762,100,,
1109,Pidie,ACEH,kab_kota,2042,14.7,10.8942,69.0398,19232.1842,,,,,,,,43.382,3.6246,100,,
1109,Pidie,ACEH,kab_kota,2043,14.71,10.9871,69.1305,19680.7244,,,,,,,,42.3136,0,100,,
1109,Pidie,ACEH,kab_kota,2044,14.72,11.0799,69.2213,20129.2647,,,,,,,,41.2504,0,100,,
1109,Pidie,ACEH,kab_kota,2045,14.73,11.1728,69.312,20577.8049,,,,,,,,40.1926,0,100,,
1110,Bireuen,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1110,Bireuen,ACEH,kab_kota,2025,,,71.9414,,,,,,,,,,,,,
1110,Bireuen,ACEH,kab_kota,2026,14.9919,10.0253,72.0529,10472.9274,,,,,,,,65.56,67.6757,81.5412,,
1110,Bireuen,ACEH,kab_kota,2027,15.0279,10.1307,72.1643,10723.3306,,,,,,,,61.72,57.9283,82.7724,,
1110,Bireuen,ACEH,kab_kota,2028,15.0639,10.236,72.2757,10973.7339,,,,,,,,58.648,48.2297,83.9975,,
1110,Bireuen,ACEH,kab_kota,2029,15.0999,10.3413,72.3871,11224.1371,,,,,,,,56.1904,38.5795,85.2164,,
1110,Bireuen,ACEH,kab_kota,2030,15.1359,10.4467,72.4986,11474.5403,,,,,,,,54.2243,28.9777,86.4293,,
1110,Bireuen,ACEH,kab_kota,2031,15.172,10.552,72.61,11724.9435,,,,,,,,52.6515,19.4238,87.6361,,
1110,Bireuen,ACEH,kab_kota,2032,15.208,10.6573,72.7214,11975.3467,,,,,,,,51.3932,9.9177,88.8368,,
1110,Bireuen,ACEH,kab_kota,2033,15.244,10.7627,72.8329,12225.7499,,,,,,,,50.3865,0.4591,90.0316,,
1110,Bireuen,ACEH,kab_kota,2034,15.28,10.868,72.9443,12476.1531,,,,,,,,49.5812,0,91.2203,,
1110,Bireuen,ACEH,kab_kota,2035,15.316,10.9733,73.0557,12726.5563,,,,,,,,48.937,0,92.4032,,
1110,Bireuen,ACEH,kab_kota,2036,15.352,11.0787,73.1671,12976.9595,,,,,,,,48.4216,0,93.5801,,
1110,Bireuen,ACEH,kab_kota,2037,15.3881,11.184,73.2786,13227.3628,,,,,,,,48.0093,0,94.7511,,
1110,Bireuen,ACEH,kab_kota,2038,15.4241,11.2893,73.39,13477.766,,,,,,,,47.6794,0,95.9163,,
1110,Bireuen,ACEH,kab_kota,2039,15.4601,11.3947,73.5014,13728.1692,,,,,,,,47.4155,0,97.0757,,
1110,Bireuen,ACEH,kab_kota,2040,15.4961,11.5,73.6129,13978.5724,,,,,,,,47.2044,0,98.2292,,
1110,Bireuen,ACEH,kab_kota,2041,15.5321,11.6053,73.7243,14228.9756,,,,,,,,47.0355,0,99.377,,
1110,Bireuen,ACEH,kab_kota,2042,15.5681,11.7107,73.8357,14479.3788,,,,,,,,46.9004,0,100,,
1110,Bireuen,ACEH,kab_kota,2043,15.6042,11.816,73.9471,14729.782,,,,,,,,46.7923,0,100,,
1110,Bireuen,ACEH,kab_kota,2044,15.6402,11.9213,74.0586,14980.1852,,,,,,,,46.7059,0,100,,
1110,Bireuen,ACEH,kab_kota,2045,15.6762,12.0267,74.17,15230.5884,,,,,,,,46.6367,0,100,,
1111,Aceh Utara,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1111,Aceh Utara,ACEH,kab_kota,2025,,,69.3884,,,,,,,,,,,,,
1111,Aceh Utara,ACEH,kab_kota,2026,14.836,9.3387,69.4967,10043.1343,,,,,,,,65.5983,16.6204,75.2276,,
1111,Aceh Utara,ACEH,kab_kota,2027,14.912,9.4654,69.6051,10273.2687,,,,,,,,65.0322,0,76.4594,,
1111,Aceh Utara,ACEH,kab_kota,2028,14.988,9.5921,69.7135,10503.403,,,,,,,,64.4689,0,77.685,,
1111,Aceh Utara,ACEH,kab_kota,2029,15.064,9.7188,69.8219,10733.5373,,,,,,,,63.9085,0,78.9045,,
1111,Aceh Utara,ACEH,kab_kota,2030,15.14,9.8455,69.9302,10963.6717,,,,,,,,63.3508,0,80.1179,,
1111,Aceh Utara,ACEH,kab_kota,2031,15.216,9.9722,70.0386,11193.806,,,,,,,,62.796,0,81.3252,,
1111,Aceh Utara,ACEH,kab_kota,2032,15.292,10.0989,70.147,11423.9403,,,,,,,,62.2439,0,82.5265,,
1111,Aceh Utara,ACEH,kab_kota,2033,15.368,10.2256,70.2554,11654.0747,,,,,,,,61.6945,0,83.7218,,
1111,Aceh Utara,ACEH,kab_kota,2034,15.444,10.3523,70.3637,11884.209,,,,,,,,61.1479,0,84.9111,,
1111,Aceh Utara,ACEH,kab_kota,2035,15.52,10.479,70.4721,12114.3433,,,,,,,,60.6041,0,86.0944,,
1111,Aceh Utara,ACEH,kab_kota,2036,15.596,10.6057,70.5805,12344.4777,,,,,,,,60.063,0,87.2719,,
1111,Aceh Utara,ACEH,kab_kota,2037,15.672,10.7324,70.6888,12574.612,,,,,,,,59.5245,0,88.4434,,
1111,Aceh Utara,ACEH,kab_kota,2038,15.748,10.859,70.7972,12804.7463,,,,,,,,58.9888,0,89.6091,,
1111,Aceh Utara,ACEH,kab_kota,2039,15.824,10.9857,70.9056,13034.8807,,,,,,,,58.4557,0,90.769,,
1111,Aceh Utara,ACEH,kab_kota,2040,15.9,11.1124,71.014,13265.015,,,,,,,,57.9253,0,91.923,,
1111,Aceh Utara,ACEH,kab_kota,2041,15.976,11.2391,71.1223,13495.1493,,,,,,,,57.3976,0,93.0713,,
1111,Aceh Utara,ACEH,kab_kota,2042,16.052,11.3658,71.2307,13725.2837,,,,,,,,56.8725,0,94.2139,,
1111,Aceh Utara,ACEH,kab_kota,2043,16.128,11.4925,71.3391,13955.418,,,,,,,,56.35,0,95.3507,,
1111,Aceh Utara,ACEH,kab_kota,2044,16.204,11.6192,71.4475,14185.5523,,,,,,,,55.8301,0,96.4819,,
1111,Aceh Utara,ACEH,kab_kota,2045,16.28,11.7459,71.5558,14415.6867,,,,,,,,55.3129,0,97.6074,,
1112,Aceh Barat Daya,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1112,Aceh Barat Daya,ACEH,kab_kota,2025,,,65.8029,,,,,,,,,,,,,
1112,Aceh Barat Daya,ACEH,kab_kota,2026,13.7533,9.2,65.9687,10142.9354,,,,,,,,67.8258,32.8764,88.3126,,
1112,Aceh Barat Daya,ACEH,kab_kota,2027,13.8067,9.3221,66.1346,10363.8708,,,,,,,,67.8586,3.8885,95.7081,,
1112,Aceh Barat Daya,ACEH,kab_kota,2028,13.86,9.4441,66.3004,10584.8062,,,,,,,,67.8848,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2029,13.9133,9.5662,66.4663,10805.7415,,,,,,,,67.9058,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2030,13.9667,9.6882,66.6321,11026.6769,,,,,,,,67.9226,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2031,14.02,9.8103,66.798,11247.6123,,,,,,,,67.936,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2032,14.0733,9.9324,66.9639,11468.5477,,,,,,,,67.9468,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2033,14.1267,10.0544,67.1297,11689.4831,,,,,,,,67.9554,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2034,14.18,10.1765,67.2956,11910.4185,,,,,,,,67.9622,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2035,14.2333,10.2985,67.4614,12131.3539,,,,,,,,67.9677,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2036,14.2867,10.4206,67.6273,12352.2892,,,,,,,,67.9721,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2037,14.34,10.5426,67.7931,12573.2246,,,,,,,,67.9757,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2038,14.3933,10.6647,67.959,12794.16,,,,,,,,67.9785,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2039,14.4467,10.7868,68.1249,13015.0954,,,,,,,,67.9807,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2040,14.5,10.9088,68.2907,13236.0308,,,,,,,,67.9825,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2041,14.5533,11.0309,68.4566,13456.9662,,,,,,,,67.984,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2042,14.6067,11.1529,68.6224,13677.9016,,,,,,,,67.9851,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2043,14.66,11.275,68.7883,13898.8369,,,,,,,,67.986,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2044,14.7133,11.3971,68.9541,14119.7723,,,,,,,,67.9868,0,100,,
1112,Aceh Barat Daya,ACEH,kab_kota,2045,14.7667,11.5191,69.12,14340.7077,,,,,,,,67.9874,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1113,Gayo Lues,ACEH,kab_kota,2025,,,66.1616,,,,,,,,,,,,,
1113,Gayo Lues,ACEH,kab_kota,2026,14.868,8.9607,66.2915,10565.846,,,,,,,,70.4399,53.4082,78.5964,,
1113,Gayo Lues,ACEH,kab_kota,2027,15.006,9.1713,66.4214,10894.6921,,,,,,,,71.2448,35.9442,82.4849,,
1113,Gayo Lues,ACEH,kab_kota,2028,15.144,9.382,66.5513,11223.5381,,,,,,,,72.0457,18.5674,86.354,,
1113,Gayo Lues,ACEH,kab_kota,2029,15.282,9.5927,66.6812,11552.3841,,,,,,,,72.8425,1.2776,90.2037,,
1113,Gayo Lues,ACEH,kab_kota,2030,15.42,9.8033,66.8111,11881.2302,,,,,,,,73.6354,0,94.0341,,
1113,Gayo Lues,ACEH,kab_kota,2031,15.558,10.014,66.9411,12210.0762,,,,,,,,74.4243,0,97.8455,,
1113,Gayo Lues,ACEH,kab_kota,2032,15.696,10.2247,67.071,12538.9222,,,,,,,,75.2093,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2033,15.834,10.4353,67.2009,12867.7683,,,,,,,,75.9904,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2034,15.972,10.646,67.3308,13196.6143,,,,,,,,76.7675,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2035,16.11,10.8567,67.4607,13525.4603,,,,,,,,77.5408,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2036,16.248,11.0673,67.5906,13854.3064,,,,,,,,78.3102,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2037,16.386,11.278,67.7206,14183.1524,,,,,,,,79.0757,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2038,16.524,11.4887,67.8505,14511.9984,,,,,,,,79.8374,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2039,16.662,11.6993,67.9804,14840.8445,,,,,,,,80.5953,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2040,16.8,11.91,68.1103,15169.6905,,,,,,,,81.3494,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2041,16.938,12.1207,68.2402,15498.5365,,,,,,,,82.0998,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2042,17.076,12.3313,68.3702,15827.3826,,,,,,,,82.8464,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2043,17.214,12.542,68.5001,16156.2286,,,,,,,,83.5892,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2044,17.352,12.7527,68.63,16485.0746,,,,,,,,84.3284,0,100,,
1113,Gayo Lues,ACEH,kab_kota,2045,17.49,12.9633,68.7599,16813.9207,,,,,,,,85.0638,0,100,,
1114,Aceh Tamiang,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1114,Aceh Tamiang,ACEH,kab_kota,2025,,,70.3249,,,,,,,,,,,,,
1114,Aceh Tamiang,ACEH,kab_kota,2026,14.6727,9.5407,70.4421,10389.6347,,,,,,,,73.5889,80.9361,82.798,,
1114,Aceh Tamiang,ACEH,kab_kota,2027,14.8253,9.6613,70.5594,10832.2674,,,,,,,,73.452,79.9057,83.8737,,
1114,Aceh Tamiang,ACEH,kab_kota,2028,14.978,9.782,70.6766,11274.9001,,,,,,,,73.3424,78.8805,84.944,,
1114,Aceh Tamiang,ACEH,kab_kota,2029,15.1307,9.9027,70.7938,11717.5328,,,,,,,,73.2548,77.8605,86.0089,,
1114,Aceh Tamiang,ACEH,kab_kota,2030,15.2833,10.0233,70.911,12160.1655,,,,,,,,73.1847,76.8455,87.0685,,
1114,Aceh Tamiang,ACEH,kab_kota,2031,15.436,10.144,71.0282,12602.7982,,,,,,,,73.1286,75.8356,88.1228,,
1114,Aceh Tamiang,ACEH,kab_kota,2032,15.5887,10.2647,71.1455,13045.4309,,,,,,,,73.0838,74.8308,89.1719,,
1114,Aceh Tamiang,ACEH,kab_kota,2033,15.7413,10.3853,71.2627,13488.0636,,,,,,,,73.0479,73.831,90.2157,,
1114,Aceh Tamiang,ACEH,kab_kota,2034,15.894,10.506,71.3799,13930.6963,,,,,,,,73.0192,72.8362,91.2543,,
1114,Aceh Tamiang,ACEH,kab_kota,2035,16.0467,10.6267,71.4971,14373.329,,,,,,,,72.9962,71.8463,92.2877,,
1114,Aceh Tamiang,ACEH,kab_kota,2036,16.1993,10.7473,71.6143,14815.9617,,,,,,,,72.9778,70.8614,93.3159,,
1114,Aceh Tamiang,ACEH,kab_kota,2037,16.352,10.868,71.7315,15258.5944,,,,,,,,72.9631,69.8815,94.3389,,
1114,Aceh Tamiang,ACEH,kab_kota,2038,16.5047,10.9887,71.8488,15701.2272,,,,,,,,72.9514,68.9064,95.3569,,
1114,Aceh Tamiang,ACEH,kab_kota,2039,16.6573,11.1093,71.966,16143.8599,,,,,,,,72.942,67.9362,96.3698,,
1114,Aceh Tamiang,ACEH,kab_kota,2040,16.81,11.23,72.0832,16586.4926,,,,,,,,72.9344,66.9709,97.3776,,
1114,Aceh Tamiang,ACEH,kab_kota,2041,16.9627,11.3507,72.2004,17029.1253,,,,,,,,72.9284,66.0104,98.3804,,
1114,Aceh Tamiang,ACEH,kab_kota,2042,17.1153,11.4713,72.3176,17471.758,,,,,,,,72.9236,65.0547,99.3781,,
1114,Aceh Tamiang,ACEH,kab_kota,2043,17.268,11.592,72.4349,17914.3907,,,,,,,,72.9197,64.1037,100,,
1114,Aceh Tamiang,ACEH,kab_kota,2044,17.4207,11.7127,72.5521,18357.0234,,,,,,,,72.9167,63.1576,100,,
1114,Aceh Tamiang,ACEH,kab_kota,2045,17.5733,11.8333,72.6693,18799.6561,,,,,,,,72.9142,62.2161,100,,
1115,Nagan Raya,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1115,Nagan Raya,ACEH,kab_kota,2025,,,69.8581,,,,,,,,,,,,,
1115,Nagan Raya,ACEH,kab_kota,2026,14.2613,9.5195,69.971,9967.6667,,,,,,,,74.1687,78.349,73.0607,,
1115,Nagan Raya,ACEH,kab_kota,2027,14.3327,9.6582,70.084,10176.3335,,,,,,,,74.3053,76.8954,73.4725,,
1115,Nagan Raya,ACEH,kab_kota,2028,14.404,9.7969,70.197,10385.0002,,,,,,,,74.4146,75.4492,73.8822,,
1115,Nagan Raya,ACEH,kab_kota,2029,14.4753,9.9356,70.3099,10593.667,,,,,,,,74.5021,74.0101,74.2899,,
1115,Nagan Raya,ACEH,kab_kota,2030,14.5467,10.0743,70.4229,10802.3337,,,,,,,,74.572,72.5783,74.6955,,
1115,Nagan Raya,ACEH,kab_kota,2031,14.618,10.213,70.5358,11011.0005,,,,,,,,74.628,71.1536,75.0991,,
1115,Nagan Raya,ACEH,kab_kota,2032,14.6893,10.3516,70.6488,11219.6672,,,,,,,,74.6728,69.736,75.5007,,
1115,Nagan Raya,ACEH,kab_kota,2033,14.7607,10.4903,70.7618,11428.334,,,,,,,,74.7086,68.3256,75.9003,,
1115,Nagan Raya,ACEH,kab_kota,2034,14.832,10.629,70.8747,11637.0007,,,,,,,,74.7373,66.9221,76.2978,,
1115,Nagan Raya,ACEH,kab_kota,2035,14.9033,10.7677,70.9877,11845.6675,,,,,,,,74.7602,65.5257,76.6934,,
1115,Nagan Raya,ACEH,kab_kota,2036,14.9747,10.9064,71.1006,12054.3342,,,,,,,,74.7785,64.1363,77.087,,
1115,Nagan Raya,ACEH,kab_kota,2037,15.046,11.0451,71.2136,12263.001,,,,,,,,74.7932,62.7538,77.4787,,
1115,Nagan Raya,ACEH,kab_kota,2038,15.1173,11.1838,71.3266,12471.6677,,,,,,,,74.8049,61.3783,77.8684,,
1115,Nagan Raya,ACEH,kab_kota,2039,15.1887,11.3225,71.4395,12680.3344,,,,,,,,74.8143,60.0096,78.2561,,
1115,Nagan Raya,ACEH,kab_kota,2040,15.26,11.4612,71.5525,12889.0012,,,,,,,,74.8218,58.6478,78.6419,,
1115,Nagan Raya,ACEH,kab_kota,2041,15.3313,11.5999,71.6654,13097.6679,,,,,,,,74.8279,57.2927,79.0258,,
1115,Nagan Raya,ACEH,kab_kota,2042,15.4027,11.7386,71.7784,13306.3347,,,,,,,,74.8327,55.9445,79.4077,,
1115,Nagan Raya,ACEH,kab_kota,2043,15.474,11.8772,71.8914,13515.0014,,,,,,,,74.8365,54.603,79.7878,,
1115,Nagan Raya,ACEH,kab_kota,2044,15.5453,12.0159,72.0043,13723.6682,,,,,,,,74.8396,53.2682,80.1659,,
1115,Nagan Raya,ACEH,kab_kota,2045,15.6167,12.1546,72.1173,13932.3349,,,,,,,,74.842,51.94,80.5422,,
1116,Aceh Jaya,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1116,Aceh Jaya,ACEH,kab_kota,2025,,,67.814,,,,,,,,,,,,,
1116,Aceh Jaya,ACEH,kab_kota,2026,14.0903,9.4847,67.9563,11686.2481,,,,,,,,66.7166,92.5169,83.2305,,
1116,Aceh Jaya,ACEH,kab_kota,2027,14.1106,9.6293,68.0986,12048.4961,,,,,,,,66.0709,91.9371,84.6463,,
1116,Aceh Jaya,ACEH,kab_kota,2028,14.131,9.774,68.2408,12410.7442,,,,,,,,65.4285,91.3602,86.055,,
1116,Aceh Jaya,ACEH,kab_kota,2029,14.1513,9.9187,68.3831,12772.9922,,,,,,,,64.7892,90.7861,87.4566,,
1116,Aceh Jaya,ACEH,kab_kota,2030,14.1716,10.0633,68.5254,13135.2403,,,,,,,,64.1532,90.215,88.8513,,
1116,Aceh Jaya,ACEH,kab_kota,2031,14.1919,10.208,68.6676,13497.4883,,,,,,,,63.5203,89.6467,90.239,,
1116,Aceh Jaya,ACEH,kab_kota,2032,14.2122,10.3527,68.8099,13859.7364,,,,,,,,62.8906,89.0812,91.6197,,
1116,Aceh Jaya,ACEH,kab_kota,2033,14.2325,10.4973,68.9521,14221.9844,,,,,,,,62.264,88.5186,92.9935,,
1116,Aceh Jaya,ACEH,kab_kota,2034,14.2529,10.642,69.0944,14584.2325,,,,,,,,61.6406,87.9587,94.3605,,
1116,Aceh Jaya,ACEH,kab_kota,2035,14.2732,10.7867,69.2367,14946.4805,,,,,,,,61.0203,87.4017,95.7206,,
1116,Aceh Jaya,ACEH,kab_kota,2036,14.2935,10.9313,69.3789,15308.7286,,,,,,,,60.4031,86.8475,97.0739,,
1116,Aceh Jaya,ACEH,kab_kota,2037,14.3138,11.076,69.5212,15670.9766,,,,,,,,59.789,86.296,98.4205,,
1116,Aceh Jaya,ACEH,kab_kota,2038,14.3341,11.2207,69.6635,16033.2247,,,,,,,,59.1779,85.7473,99.7603,,
1116,Aceh Jaya,ACEH,kab_kota,2039,14.3544,11.3653,69.8057,16395.4727,,,,,,,,58.57,85.2013,100,,
1116,Aceh Jaya,ACEH,kab_kota,2040,14.3748,11.51,69.948,16757.7208,,,,,,,,57.965,84.658,100,,
1116,Aceh Jaya,ACEH,kab_kota,2041,14.3951,11.6547,70.0903,17119.9688,,,,,,,,57.3631,84.1175,100,,
1116,Aceh Jaya,ACEH,kab_kota,2042,14.4154,11.7993,70.2325,17482.2169,,,,,,,,56.7642,83.5797,100,,
1116,Aceh Jaya,ACEH,kab_kota,2043,14.4357,11.944,70.3748,17844.4649,,,,,,,,56.1682,83.0446,100,,
1116,Aceh Jaya,ACEH,kab_kota,2044,14.456,12.0887,70.5171,18206.713,,,,,,,,55.5753,82.5121,100,,
1116,Aceh Jaya,ACEH,kab_kota,2045,14.4763,12.2333,70.6593,18568.961,,,,,,,,54.9853,81.9823,100,,
1117,Bener Meriah,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1117,Bener Meriah,ACEH,kab_kota,2025,,,69.9221,,,,,,,,,,,,,
1117,Bener Meriah,ACEH,kab_kota,2026,13.9949,10.4734,70.0777,12900.8001,,,,,,,,56.2154,69.14,79.2763,,
1117,Bener Meriah,ACEH,kab_kota,2027,14.0863,10.6073,70.2334,13144.6001,,,,,,,,53.7239,69.14,80.8859,,
1117,Bener Meriah,ACEH,kab_kota,2028,14.1778,10.7412,70.389,13388.4002,,,,,,,,51.2449,69.14,82.4875,,
1117,Bener Meriah,ACEH,kab_kota,2029,14.2692,10.8751,70.5447,13632.2002,,,,,,,,48.7782,69.14,84.0811,,
1117,Bener Meriah,ACEH,kab_kota,2030,14.3606,11.009,70.7003,13876.0003,,,,,,,,46.3239,69.14,85.6667,,
1117,Bener Meriah,ACEH,kab_kota,2031,14.4521,11.1429,70.856,14119.8003,,,,,,,,43.8818,69.14,87.2444,,
1117,Bener Meriah,ACEH,kab_kota,2032,14.5435,11.2768,71.0116,14363.6004,,,,,,,,41.452,69.14,88.8141,,
1117,Bener Meriah,ACEH,kab_kota,2033,14.6349,11.4107,71.1673,14607.4004,,,,,,,,39.0343,69.14,90.3761,,
1117,Bener Meriah,ACEH,kab_kota,2034,14.7264,11.5446,71.3229,14851.2005,,,,,,,,36.6287,69.14,91.9302,,
1117,Bener Meriah,ACEH,kab_kota,2035,14.8178,11.6785,71.4786,15095.0005,,,,,,,,34.2351,69.14,93.4766,,
1117,Bener Meriah,ACEH,kab_kota,2036,14.9092,11.8124,71.6342,15338.8006,,,,,,,,31.8535,69.14,95.0152,,
1117,Bener Meriah,ACEH,kab_kota,2037,15.0007,11.9463,71.7898,15582.6006,,,,,,,,29.4838,69.14,96.5461,,
1117,Bener Meriah,ACEH,kab_kota,2038,15.0921,12.0802,71.9455,15826.4007,,,,,,,,27.1259,69.14,98.0694,,
1117,Bener Meriah,ACEH,kab_kota,2039,15.1835,12.2141,72.1011,16070.2007,,,,,,,,24.7798,69.14,99.5851,,
1117,Bener Meriah,ACEH,kab_kota,2040,15.275,12.348,72.2568,16314.0008,,,,,,,,22.4455,69.14,100,,
1117,Bener Meriah,ACEH,kab_kota,2041,15.3664,12.4819,72.4124,16557.8008,,,,,,,,20.1228,69.14,100,,
1117,Bener Meriah,ACEH,kab_kota,2042,15.4578,12.6158,72.5681,16801.6009,,,,,,,,17.8118,69.14,100,,
1117,Bener Meriah,ACEH,kab_kota,2043,15.5493,12.7497,72.7237,17045.4009,,,,,,,,15.5123,69.14,100,,
1117,Bener Meriah,ACEH,kab_kota,2044,15.6407,12.8836,72.8794,17289.201,,,,,,,,13.2243,69.14,100,,
1117,Bener Meriah,ACEH,kab_kota,2045,15.7321,13.0175,73.035,17533.001,,,,,,,,10.9477,69.14,100,,
1118,Pidie Jaya,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1118,Pidie Jaya,ACEH,kab_kota,2025,,,70.8934,,,,,,,,,,,,,
1118,Pidie Jaya,ACEH,kab_kota,2026,15.1173,10.0072,71.0193,11701.228,,,,,,,,65.8366,49.0334,85.1693,,
1118,Pidie Jaya,ACEH,kab_kota,2027,15.2147,10.1495,71.1452,11881.7089,,,,,,,,64.5588,29.2788,93.2281,,
1118,Pidie Jaya,ACEH,kab_kota,2028,15.312,10.2917,71.271,12062.1898,,,,,,,,63.2873,9.6229,100,,
1118,Pidie Jaya,ACEH,kab_kota,2029,15.4093,10.434,71.3969,12242.6708,,,,,,,,62.0222,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2030,15.5067,10.5762,71.5228,12423.1517,,,,,,,,60.7634,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2031,15.604,10.7185,71.6487,12603.6326,,,,,,,,59.5109,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2032,15.7013,10.8607,71.7745,12784.1135,,,,,,,,58.2647,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2033,15.7987,11.003,71.9004,12964.5944,,,,,,,,57.0247,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2034,15.896,11.1452,72.0263,13145.0753,,,,,,,,55.7909,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2035,15.9933,11.2875,72.1522,13325.5562,,,,,,,,54.5633,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2036,16.0907,11.4297,72.2781,13506.0371,,,,,,,,53.3418,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2037,16.188,11.572,72.4039,13686.518,,,,,,,,52.1264,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2038,16.2853,11.7142,72.5298,13866.9989,,,,,,,,50.9171,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2039,16.3827,11.8565,72.6557,14047.4798,,,,,,,,49.7138,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2040,16.48,11.9987,72.7816,14227.9607,,,,,,,,48.5166,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2041,16.5773,12.141,72.9074,14408.4416,,,,,,,,47.3253,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2042,16.6747,12.2832,73.0333,14588.9225,,,,,,,,46.14,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2043,16.772,12.4255,73.1592,14769.4034,,,,,,,,44.9606,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2044,16.8693,12.5677,73.2851,14949.8844,,,,,,,,43.7871,0,100,,
1118,Pidie Jaya,ACEH,kab_kota,2045,16.9666,12.71,73.4109,15130.3653,,,,,,,,42.6195,0,100,,
1171,Kota Banda Aceh,ACEH,kab_kota,2024,,,,,,,,,,,,,,,,
1171,Kota Banda Aceh,ACEH,kab_kota,2025,,,72.3462,,,,,,,,,,,,,
1171,Kota Banda Aceh,ACEH,kab_kota,2026,18.1329,13.324,72.5225,18651.8382,,,,,,,,86.0077,59.67,86.5205,,
1171,Kota Banda Aceh,ACEH,kab_kota,2027,18.2714,13.4111,72.6987,18971.4611,,,,,,,,86.2885,59.67,86.4067,,
1171,Kota Banda Aceh,ACEH,kab_kota,2028,18.4098,13.4982,72.8749,19291.084,,,,,,,,86.568,59.67,86.2934,,
1171,Kota Banda Aceh,ACEH,kab_kota,2029,18.5483,13.5853,73.0512,19610.7069,,,,,,,,86.8461,59.67,86.1807,,
