kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2037,11.354,7.2832,66.01,7213.8235
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2038,11.3569,7.2887,66.01,7220.3529
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2039,11.3598,7.2942,66.01,7226.8823
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2040,11.3626,7.2997,66.01,7233.4117
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2041,11.3655,7.3052,66.01,7239.9412
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2042,11.3684,7.3107,66.01,7246.4706
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2043,11.3712,7.3162,66.01,7253
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2044,11.3741,7.3218,66.01,7259.5294
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9503,Mappi,PAPUA SELATAN,kab_kota,2045,11.377,7.3273,66.01,7266.0588
9504,Asmat,PAPUA SELATAN,kab_kota,2025,,,59.36,
9504,Asmat,PAPUA SELATAN,kab_kota,2025,,,59.36,
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2026,9.72,5.89,59.36,6320.25
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2027,9.7209,5.8962,59.36,6325.3898
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2028,9.7218,5.9024,59.36,6330.5295
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2029,9.7226,5.9085,59.36,6335.6692
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2030,9.7235,5.9147,59.36,6340.8089
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2031,9.7244,5.9209,59.36,6345.9486
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2032,9.7253,5.9271,59.36,6351.0883
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2033,9.7262,5.9332,59.36,6356.228
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2034,9.7271,5.9394,59.36,6361.3677
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
9504,Asmat,PAPUA SELATAN,kab_kota,2035,9.7279,5.9456,59.36,6366.5074
